"","Category","Rating","Reviews","Size","Installs","Type","Price","Content.Rating","Genres","Last.Updated","Current.Ver","Android.Ver"
"1628","LIFESTYLE",4.3,95904,33,"10,000,000+","Free",0,"Everyone","Lifestyle","July 30, 2018","4.1.0","4.1 and up"
"1629","LIFESTYLE",4.1,6808,12,"500,000+","Free",0,"Teen","Lifestyle","June 5, 2017","3.2.0","4.1 and up"
"1631","LIFESTYLE",4.1,360,4.6,"10,000+","Free",0,"Everyone","Lifestyle","April 30, 2014","1.6.2","2.2 and up"
"1632","LIFESTYLE",4.4,16637,10,"1,000,000+","Free",0,"Everyone","Lifestyle","June 18, 2017","1.8","2.3 and up"
"1633","LIFESTYLE",3.8,1797,6.8,"100,000+","Free",0,"Everyone","Lifestyle","September 27, 2016","2.0","4.3 and up"
"1634","LIFESTYLE",4.3,95905,33,"10,000,000+","Free",0,"Everyone","Lifestyle","July 30, 2018","4.1.0","4.1 and up"
"1635","LIFESTYLE",4.4,3114,13,"100,000+","Free",0,"Everyone","Lifestyle","February 20, 2018","6.1","4.0.3 and up"
"1636","LIFESTYLE",4.2,220,15,"50,000+","Free",0,"Everyone","Lifestyle","July 26, 2018","9.1.0","5.0 and up"
"1637","LIFESTYLE",4.4,33,23,"5,000+","Free",0,"Everyone","Lifestyle","October 12, 2017","3.9.5","4.2 and up"
"1638","LIFESTYLE",4.3,1533,7.7,"100,000+","Free",0,"Everyone","Lifestyle","September 27, 2016","2.2.6","2.2 and up"
"1640","LIFESTYLE",4,3937,15,"100,000+","Free",0,"Everyone","Lifestyle","July 27, 2018","8.3.3","4.4 and up"
"1641","LIFESTYLE",4.2,894,25,"50,000+","Free",0,"Everyone","Lifestyle","April 9, 2018","5.600.42","4.0.3 and up"
"1643","LIFESTYLE",3.9,2042,3,"100,000+","Free",0,"Everyone","Lifestyle","August 28, 2015","3.1.6","4.0 and up"
"1644","LIFESTYLE",4.4,13213,22,"1,000,000+","Free",0,"Everyone","Lifestyle","March 28, 2018","5.800.04","4.0.3 and up"
"1647","LIFESTYLE",4.5,10097,7.5,"500,000+","Free",0,"Everyone","Lifestyle","April 26, 2018","1.2","4.0 and up"
"1648","LIFESTYLE",4.8,28588,24,"1,000,000+","Free",0,"Everyone","Lifestyle","March 1, 2018","3.1.8","4.0.3 and up"
"1650","LIFESTYLE",4.5,10544,44,"1,000,000+","Free",0,"Everyone","Lifestyle","June 18, 2018","5.3","4.1 and up"
"1653","LIFESTYLE",4.5,3346,14,"100,000+","Free",0,"Teen","Lifestyle","March 8, 2017","3.6.3","4.0.3 and up"
"1654","GAME",4.5,4447388,67,"100,000,000+","Free",0,"Everyone 10+","Adventure;Action & Adventure","July 31, 2018","2.347.225742","4.1 and up"
"1655","GAME",4.5,27722264,76,"1,000,000,000+","Free",0,"Everyone 10+","Arcade","July 12, 2018","1.90.0","4.1 and up"
"1656","GAME",4.4,22426677,74,"500,000,000+","Free",0,"Everyone","Casual","July 5, 2018","1.129.0.2","4.1 and up"
"1657","GAME",4.7,254258,23,"10,000,000+","Free",0,"Everyone","Card","August 1, 2018","2.137.0","4.1 and up"
"1658","GAME",4.5,148897,46,"10,000,000+","Free",0,"Everyone","Casual","July 17, 2018","1.20.1","4.0.3 and up"
"1659","GAME",4.2,369203,24,"50,000,000+","Free",0,"Everyone","Casual;Pretend Play","April 17, 2018","1.5","4.1 and up"
"1661","GAME",4.6,23133508,97,"100,000,000+","Free",0,"Everyone 10+","Strategy","June 27, 2018","2.3.2","4.1 and up"
"1662","GAME",4.3,8118609,62,"500,000,000+","Free",0,"Everyone","Action","July 5, 2018","1.49.1","4.0 and up"
"1663","GAME",4.3,10485308,24,"500,000,000+","Free",0,"Everyone","Casual","May 25, 2018","1.4.77","4.0 and up"
"1664","GAME",4.2,1497361,33,"100,000,000+","Free",0,"Everyone","Action","April 9, 2018","1.0.6","4.1 and up"
"1665","GAME",4.6,59800,7.8,"5,000,000+","Free",0,"Everyone","Puzzle","March 6, 2018","2.9","2.3 and up"
"1666","GAME",4.4,2610526,46,"100,000,000+","Free",0,"Everyone","Arcade","July 3, 2018","2.6.9","4.1 and up"
"1667","GAME",4.4,4066989,69,"100,000,000+","Free",0,"Everyone 10+","Strategy","July 6, 2018","2.2.00","4.1 and up"
"1668","GAME",4.5,3778921,75,"100,000,000+","Free",0,"Everyone","Arcade","July 26, 2018","3.8.5.Go","4.1 and up"
"1669","GAME",4.4,6198563,67,"100,000,000+","Free",0,"Everyone","Casual","July 10, 2018","1.118.4","4.1 and up"
"1670","GAME",4.3,10306,50,"1,000,000+","Free",0,"Mature 17+","Action","August 1, 2018","1.0.8","2.3 and up"
"1671","GAME",4.6,44891723,98,"100,000,000+","Free",0,"Everyone 10+","Strategy","July 15, 2018","10.322.16","4.1 and up"
"1673","GAME",4.2,17039,4.9,"5,000,000+","Free",0,"Everyone","Puzzle","April 13, 2018","2.9","2.3.3 and up"
"1674","GAME",4.2,685981,37,"100,000,000+","Free",0,"Everyone","Arcade","May 15, 2018","6.6.3","4.1 and up"
"1675","GAME",4.5,10393,18,"1,000,000+","Free",0,"Everyone","Arcade","July 11, 2018","2.2.3181","4.0 and up"
"1676","GAME",4.5,14198297,52,"100,000,000+","Free",0,"Everyone","Sports","July 31, 2018","4.0.0","4.0.3 and up"
"1678","GAME",4.7,1732263,78,"50,000,000+","Free",0,"Everyone","Puzzle","July 17, 2018","4.8.4","3.0 and up"
"1679","GAME",4.7,295241,3.9,"10,000,000+","Free",0,"Everyone","Word","June 6, 2018","1.1.3","3.0 and up"
"1680","GAME",4.5,1135631,59,"50,000,000+","Free",0,"Teen","Arcade","May 29, 2018","1.4.0.1","4.0 and up"
"1681","GAME",4.4,5566669,97,"100,000,000+","Free",0,"Everyone","Arcade","May 24, 2018","7.9.3","4.1 and up"
"1682","GAME",4.3,1295557,11,"100,000,000+","Free",0,"Everyone","Puzzle","April 11, 2018","4.0","4.1 and up"
"1683","GAME",3.8,270687,38,"10,000,000+","Free",0,"Teen","Racing","July 20, 2018","1.0.16","4.0.3 and up"
"1688","GAME",4.1,68057,85,"10,000,000+","Free",0,"Everyone","Casual;Creativity","July 30, 2018","1.3.7","4.1 and up"
"1689","GAME",4.3,1300490,78,"50,000,000+","Free",0,"Everyone","Puzzle","July 20, 2018","2.1.10","4.0 and up"
"1690","GAME",4.4,8923587,63,"100,000,000+","Free",0,"Everyone","Racing","July 2, 2018","1.37.2","4.2 and up"
"1692","GAME",4.3,42053,24,"10,000,000+","Free",0,"Everyone","Puzzle","June 21, 2018","4.9","4.0.3 and up"
"1693","GAME",4.4,257724,69,"10,000,000+","Free",0,"Everyone 10+","Sports","May 25, 2018","1.4.2","4.0.3 and up"
"1694","GAME",4.7,990491,75,"10,000,000+","Free",0,"Everyone","Action","May 24, 2018","1.0.27","4.1 and up"
"1696","GAME",4.4,7614130,70,"100,000,000+","Free",0,"Everyone","Casual","July 26, 2018","5.1.8","2.3 and up"
"1697","GAME",4.6,760628,63,"10,000,000+","Free",0,"Everyone","Arcade","December 22, 2017","1.03","4.0 and up"
"1698","GAME",4.5,9881829,99,"100,000,000+","Free",0,"Everyone","Casual","July 3, 2018","3.7.2.51","4.1 and up"
"1699","GAME",4.4,2123381,49,"100,000,000+","Free",0,"Everyone","Puzzle","July 5, 2018","3.7.2","4.1 and up"
"1701","GAME",4.5,27723193,76,"1,000,000,000+","Free",0,"Everyone 10+","Arcade","July 12, 2018","1.90.0","4.1 and up"
"1702","GAME",4.5,4447346,67,"100,000,000+","Free",0,"Everyone 10+","Adventure;Action & Adventure","July 31, 2018","2.347.225742","4.1 and up"
"1703","GAME",4.3,10485334,24,"500,000,000+","Free",0,"Everyone","Casual","May 25, 2018","1.4.77","4.0 and up"
"1704","GAME",4.5,14198602,52,"100,000,000+","Free",0,"Everyone","Sports","July 31, 2018","4.0.0","4.0.3 and up"
"1705","GAME",4.6,44891723,98,"100,000,000+","Free",0,"Everyone 10+","Strategy","July 15, 2018","10.322.16","4.1 and up"
"1706","GAME",4.4,22428456,74,"500,000,000+","Free",0,"Everyone","Casual","July 5, 2018","1.129.0.2","4.1 and up"
"1707","GAME",4.4,4066980,69,"100,000,000+","Free",0,"Everyone 10+","Strategy","July 6, 2018","2.2.00","4.1 and up"
"1708","GAME",4.5,3197865,82,"100,000,000+","Free",0,"Everyone","Arcade","July 12, 2018","2.8.0","4.0.3 and up"
"1710","GAME",4.6,5418675,96,"100,000,000+","Free",0,"Everyone","Sports","June 13, 2018","1.751","4.4 and up"
"1711","GAME",4.5,9881908,99,"100,000,000+","Free",0,"Everyone","Casual","July 3, 2018","3.7.2.51","4.1 and up"
"1712","GAME",4.5,148895,46,"10,000,000+","Free",0,"Everyone","Casual","July 17, 2018","1.20.1","4.0.3 and up"
"1714","GAME",4.5,183846,99,"10,000,000+","Free",0,"Everyone","Action","July 30, 2018","1.0.6","4.4 and up"
"1715","GAME",4.8,230710,87,"10,000,000+","Free",0,"Everyone","Word","August 2, 2018","1.0.47","4.1 and up"
"1716","GAME",4.7,295305,3.9,"10,000,000+","Free",0,"Everyone","Word","June 6, 2018","1.1.3","3.0 and up"
"1717","GAME",4.4,6198880,67,"100,000,000+","Free",0,"Everyone","Casual","July 10, 2018","1.118.4","4.1 and up"
"1719","GAME",4.5,5465624,53,"100,000,000+","Free",0,"Teen","Action","August 3, 2018","1.21.0","4.0.3 and up"
"1720","GAME",4.6,59854,7.8,"5,000,000+","Free",0,"Everyone","Puzzle","March 6, 2018","2.9","2.3 and up"
"1722","GAME",4.6,23134775,97,"100,000,000+","Free",0,"Everyone 10+","Strategy","June 27, 2018","2.3.2","4.1 and up"
"1725","GAME",4.5,1137271,59,"50,000,000+","Free",0,"Teen","Arcade","May 29, 2018","1.4.0.1","4.0 and up"
"1727","GAME",4.4,2610622,46,"100,000,000+","Free",0,"Everyone","Arcade","July 3, 2018","2.6.9","4.1 and up"
"1728","GAME",4.7,990586,75,"10,000,000+","Free",0,"Everyone","Action","May 24, 2018","1.0.27","4.1 and up"
"1729","GAME",4.3,10354,50,"1,000,000+","Free",0,"Mature 17+","Action","August 1, 2018","1.0.8","2.3 and up"
"1730","GAME",4.3,8118937,62,"500,000,000+","Free",0,"Everyone","Action","July 5, 2018","1.49.1","4.0 and up"
"1732","GAME",4.3,18985,23,"5,000,000+","Free",0,"Everyone","Casual","July 23, 2018","1.5.4","4.0.3 and up"
"1733","GAME",4.5,655067,72,"10,000,000+","Free",0,"Teen","Arcade","July 17, 2017","1.2.1","4.0.3 and up"
"1734","GAME",4.4,7614271,70,"100,000,000+","Free",0,"Everyone","Casual","July 26, 2018","5.1.8","2.3 and up"
"1735","GAME",4.5,10434,18,"1,000,000+","Free",0,"Everyone","Arcade","July 11, 2018","2.2.3181","4.0 and up"
"1737","GAME",4.5,1385093,35,"100,000,000+","Free",0,"Everyone","Puzzle","August 2, 2018","1.7.40","4.1 and up"
"1738","GAME",4.6,2698348,78,"100,000,000+","Free",0,"Everyone","Action","July 31, 2018","2.8.2.59","4.1 and up"
"1739","GAME",4.7,1125017,25,"10,000,000+","Free",0,"Everyone","Puzzle","July 17, 2018","3.9.2","4.3 and up"
"1740","GAME",4.6,9882639,74,"100,000,000+","Free",0,"Everyone","Sports","July 16, 2018","5.064","4.4 and up"
"1741","GAME",4.4,5566805,97,"100,000,000+","Free",0,"Everyone","Arcade","May 24, 2018","7.9.3","4.1 and up"
"1742","GAME",4.4,74673,17,"10,000,000+","Free",0,"Everyone","Casual","July 6, 2018","3.3.3179","4.0.3 and up"
"1743","GAME",4.5,5387639,53,"100,000,000+","Free",0,"Everyone","Racing","February 27, 2018","2.5","4.1 and up"
"1745","GAME",4.3,1295606,11,"100,000,000+","Free",0,"Everyone","Puzzle","April 11, 2018","4.0","4.1 and up"
"1746","GAME",4.5,461137,60,"10,000,000+","Free",0,"Everyone","Arcade","May 22, 2018","1.7.2","4.0.3 and up"
"1747","GAME",4.5,946926,57,"50,000,000+","Free",0,"Everyone","Simulation","March 5, 2018","2.10.2","4.0.3 and up"
"1748","GAME",4.4,9305,14,"1,000,000+","Free",0,"Everyone","Casual","August 2, 2018","1.9.2","4.0.3 and up"
"1749","GAME",4.5,4448791,67,"100,000,000+","Free",0,"Everyone 10+","Adventure;Action & Adventure","July 31, 2018","2.347.225742","4.1 and up"
"1750","GAME",4.2,1498648,33,"100,000,000+","Free",0,"Everyone","Action","April 9, 2018","1.0.6","4.1 and up"
"1751","GAME",4.5,27724094,76,"1,000,000,000+","Free",0,"Everyone 10+","Arcade","July 12, 2018","1.90.0","4.1 and up"
"1752","GAME",4.4,22428456,74,"500,000,000+","Free",0,"Everyone","Casual","July 5, 2018","1.129.0.2","4.1 and up"
"1754","GAME",4.2,360630,40,"50,000,000+","Free",0,"Everyone","Puzzle","July 31, 2018","1.2.7","4.1 and up"
"1755","GAME",4.5,1137267,59,"50,000,000+","Free",0,"Teen","Arcade","May 29, 2018","1.4.0.1","4.0 and up"
"1756","GAME",4.5,14200344,52,"100,000,000+","Free",0,"Everyone","Sports","July 31, 2018","4.0.0","4.0.3 and up"
"1759","GAME",4.5,6074334,100,"100,000,000+","Free",0,"Teen","Arcade","July 25, 2018","6.0.0","4.1 and up"
"1760","GAME",4.3,8118937,62,"500,000,000+","Free",0,"Everyone","Action","July 5, 2018","1.49.1","4.0 and up"
"1765","GAME",4.1,10424925,85,"100,000,000+","Free",0,"Everyone","Adventure","July 23, 2018","0.111.3","4.4 and up"
"1766","GAME",4.8,230727,87,"10,000,000+","Free",0,"Everyone","Word","August 2, 2018","1.0.47","4.1 and up"
"1767","GAME",4.4,37023,33,"10,000,000+","Free",0,"Everyone","Casual","July 6, 2018","5.200","5.0 and up"
"1768","GAME",4.2,422244,32,"50,000,000+","Free",0,"Teen","Arcade","April 23, 2018","1.24","4.1 and up"
"1769","GAME",4.4,98123,40,"10,000,000+","Free",0,"Teen","Arcade","May 25, 2018","1.7.0","4.1 and up"
"1770","GAME",4.7,21262,29,"1,000,000+","Free",0,"Everyone","Puzzle","August 3, 2018","1.0.9","4.4 and up"
"1771","GAME",4.3,118253,40,"10,000,000+","Free",0,"Teen","Arcade","May 3, 2018","1.4.6","4.1 and up"
"1772","GAME",4.7,141529,24,"5,000,000+","Free",0,"Everyone 10+","Board","August 1, 2018","2.0.6","4.1 and up"
"1773","GAME",4.2,70226,38,"5,000,000+","Free",0,"Everyone","Arcade","July 25, 2018","1.2.9","4.1 and up"
"1774","GAME",4.3,2251012,52,"100,000,000+","Free",0,"Everyone","Racing","May 3, 2018","4.17.2","4.0 and up"
"1776","GAME",4.1,15763,54,"1,000,000+","Free",0,"Everyone","Arcade","July 17, 2018","1.6","4.1 and up"
"1777","GAME",4.1,84911,71,"10,000,000+","Free",0,"Everyone","Arcade","July 19, 2018","2.5.0","4.1 and up"
"1778","GAME",4.2,46416,73,"10,000,000+","Free",0,"Everyone","Arcade","July 23, 2018","1.0.8","4.1 and up"
"1779","GAME",4.5,946926,57,"50,000,000+","Free",0,"Everyone","Simulation","March 5, 2018","2.10.2","4.0.3 and up"
"1780","GAME",4.7,7196,38,"500,000+","Free",0,"Everyone","Arcade","July 17, 2018","1.0.2","4.3 and up"
"1781","GAME",4.6,48256,62,"1,000,000+","Free",0,"Everyone","Puzzle","July 20, 2018","1.2.0","4.1 and up"
"1782","GAME",4.5,6427773,95,"100,000,000+","Free",0,"Everyone","Trivia","August 3, 2018","2.79.0","4.1 and up"
"1783","GAME",3.1,25825,16,"5,000,000+","Free",0,"Everyone","Simulation","May 22, 2018","1.3.3","4.4 and up"
"1784","GAME",4.1,55380,39,"5,000,000+","Free",0,"Everyone","Action","July 24, 2018","1.2.1","5.0 and up"
"1785","GAME",3.4,148177,78,"10,000,000+","Free",0,"Everyone","Arcade","July 27, 2018","1.7.2","4.1 and up"
"1786","GAME",4.4,3715656,36,"50,000,000+","Free",0,"Teen","Action","July 24, 2018","0.7.0","4.3 and up"
"1788","GAME",4.6,101686,31,"10,000,000+","Free",0,"Everyone","Puzzle","August 4, 2018","1.8.2","4.1 and up"
"1790","GAME",4.3,174755,98,"10,000,000+","Free",0,"Everyone 10+","Arcade","July 11, 2018","1.1.1","5.0 and up"
"1791","GAME",4.6,4578476,24,"50,000,000+","Free",0,"Everyone 10+","Strategy","July 17, 2018","1.4.51","4.1 and up"
"1792","GAME",4.2,145353,85,"10,000,000+","Free",0,"Teen","Arcade","July 24, 2018","1.3.1","4.1 and up"
"1793","GAME",4.2,1499373,33,"100,000,000+","Free",0,"Everyone","Action","April 9, 2018","1.0.6","4.1 and up"
"1794","GAME",4.5,531458,100,"5,000,000+","Free",0,"Everyone","Sports","July 20, 2018","3.04.1","4.0.3 and up"
"1795","GAME",4.4,3714270,36,"50,000,000+","Free",0,"Teen","Action","July 24, 2018","0.7.0","4.3 and up"
"1796","GAME",4.2,195558,86,"10,000,000+","Free",0,"Everyone","Arcade","July 26, 2018","1.2","5.0 and up"
"1797","GAME",4.5,29940,80,"1,000,000+","Free",0,"Everyone","Action","July 26, 2018","1.1.4","4.1 and up"
"1798","GAME",4.8,230727,87,"10,000,000+","Free",0,"Everyone","Word","August 2, 2018","1.0.47","4.1 and up"
"1799","GAME",4.4,41975,79,"1,000,000+","Free",0,"Everyone","Racing","July 19, 2018","3.00.11034","5.0 and up"
"1800","GAME",4.6,216675,30,"10,000,000+","Free",0,"Everyone","Word","August 1, 2018","2.2.7","4.1 and up"
"1801","GAME",4.5,2311785,87,"10,000,000+","Free",0,"Teen","Action","August 1, 2018","1.9.3","4.1 and up"
"1802","GAME",4.3,165888,91,"5,000,000+","Free",0,"Teen","Role Playing","July 31, 2018","1.4.0","4.4 and up"
"1803","GAME",4.6,541144,63,"10,000,000+","Free",0,"Teen","Arcade","July 12, 2018","1.2.5","5.0 and up"
"1806","GAME",4.5,189773,95,"5,000,000+","Free",0,"Teen","Role Playing","July 18, 2018","1.1.1","4.1 and up"
"1807","GAME",4.6,337752,48,"5,000,000+","Free",0,"Teen","Action","August 3, 2018","1.11.0","6.0 and up"
"1810","GAME",4.1,42079,93,"5,000,000+","Free",0,"Everyone","Board","July 5, 2018","5.6.5","4.1 and up"
"1811","GAME",4.5,240416,53,"5,000,000+","Free",0,"Everyone","Word","August 1, 2018","2.2.3","4.0.3 and up"
"1812","GAME",4.6,32506,82,"1,000,000+","Free",0,"Everyone","Sports","June 27, 2018","1.2.1","4.2 and up"
"1813","GAME",4.4,70747,99,"5,000,000+","Free",0,"Teen","Action","July 31, 2018","1.7","4.4 and up"
"1814","GAME",4.7,358817,49,"10,000,000+","Free",0,"Everyone","Arcade","July 30, 2018","1.2.2","4.1 and up"
"1815","GAME",4.6,15403,25,"1,000,000+","Free",0,"Everyone","Casual","August 2, 2018","1.8.1","4.1 and up"
"1817","GAME",4.5,214777,91,"5,000,000+","Free",0,"Everyone","Puzzle","July 30, 2018","3.6.0","4.1 and up"
"1818","GAME",4.6,100609,52,"1,000,000+","Free",0,"Teen","Action","July 16, 2018","0.5.4","6.0 and up"
"1819","GAME",4.2,1343866,56,"10,000,000+","Free",0,"Teen","Action","August 1, 2018","1.180271.184729","4.0 and up"
"1820","GAME",4.5,168717,56,"10,000,000+","Free",0,"Mature 17+","Strategy","August 3, 2018","1.3.205","2.3 and up"
"1821","GAME",4.8,549720,85,"10,000,000+","Free",0,"Everyone","Simulation","July 19, 2018","2.1.1.4.0","4.4 and up"
"1822","GAME",4.1,18996,81,"1,000,000+","Free",0,"Teen","Strategy","August 1, 2018","1.5.2","4.1 and up"
"1823","GAME",4.3,25094,82,"1,000,000+","Free",0,"Teen","Role Playing","July 6, 2018","1.2.0","4.3 and up"
"1824","GAME",4.4,93033,98,"5,000,000+","Free",0,"Teen","Strategy","August 4, 2018","1.250.078","4.0.3 and up"
"1825","GAME",4,120592,77,"10,000,000+","Free",0,"Everyone 10+","Strategy","July 31, 2018","2.0.2","4.0.3 and up"
"1826","GAME",4.2,187972,99,"5,000,000+","Free",0,"Teen","Role Playing","July 11, 2018","1.05.20","4.4 and up"
"1828","GAME",4.2,2055,96,"100,000+","Free",0,"Teen","Strategy","May 18, 2018","2.0081_206","4.0.3 and up"
"1829","GAME",4.5,73539,96,"1,000,000+","Free",0,"Mature 17+","Role Playing","August 2, 2018","1.3.3","4.3 and up"
"1830","GAME",4.7,59017,82,"1,000,000+","Free",0,"Teen","Action","July 3, 2018","2.2.1","4.3 and up"
"1831","GAME",4.2,5829,70,"100,000+","Free",0,"Teen","Strategy","July 26, 2018","1.8.2","4.4 and up"
"1832","GAME",4.4,18621,63,"100,000+","Paid",2.99,"Everyone","Board","July 4, 2018","2.1.2","4.4 and up"
"1833","GAME",4.6,19922,35,"100,000+","Paid",1.99,"Everyone 10+","Board","July 30, 2018","2.2.5","5.0 and up"
"1834","GAME",4.9,21119,48,"100,000+","Paid",4.99,"Everyone","Puzzle","April 18, 2018","1.0.1","4.4 and up"
"1835","GAME",4.4,7412,84,"100,000+","Paid",4.99,"Teen","Strategy","April 26, 2018","1.1.0","2.3 and up"
"1836","GAME",4.5,18125,15,"100,000+","Paid",4.99,"Everyone","Simulation;Education","July 9, 2018","Varies with device","4.4 and up"
"1837","GAME",4.6,10795,69,"100,000+","Paid",5.99,"Everyone","Simulation","December 21, 2017","1.2.1.1712080","4.0.3 and up"
"1838","GAME",4.2,13004,46,"100,000+","Paid",6.99,"Teen","Action","December 20, 2016","1.0.11","2.3.3 and up"
"1839","GAME",4.5,38207,15,"100,000+","Paid",9.99,"Teen","Role Playing","October 19, 2015","1.0.6","4.1 and up"
"1840","GAME",4.6,9394,33,"100,000+","Paid",4.99,"Everyone","Puzzle","November 30, 2017","1.2.9","4.4 and up"
"1841","GAME",4.6,337913,48,"5,000,000+","Free",0,"Teen","Action","August 3, 2018","1.11.0","6.0 and up"
"1842","GAME",4.5,4449882,67,"100,000,000+","Free",0,"Everyone 10+","Adventure;Action & Adventure","July 31, 2018","2.347.225742","4.1 and up"
"1843","GAME",4.4,22429716,74,"500,000,000+","Free",0,"Everyone","Casual","July 5, 2018","1.129.0.2","4.1 and up"
"1844","GAME",4.6,3883589,57,"100,000,000+","Free",0,"Everyone","Casual","July 26, 2018","2.21.1","4.1 and up"
"1845","GAME",4.5,14200550,52,"100,000,000+","Free",0,"Everyone","Sports","July 31, 2018","4.0.0","4.0.3 and up"
"1846","GAME",4.6,2719142,25,"10,000,000+","Free",0,"Teen","Simulation","June 11, 2018","1.13.12","4.1 and up"
"1848","GAME",4.4,3716278,36,"50,000,000+","Free",0,"Teen","Action","July 24, 2018","0.7.0","4.3 and up"
"1849","GAME",4.3,931595,31,"10,000,000+","Free",0,"Teen","Simulation","July 16, 2018","5.39.1","4.0.3 and up"
"1850","GAME",4.3,165928,91,"5,000,000+","Free",0,"Teen","Role Playing","July 31, 2018","1.4.0","4.4 and up"
"1852","GAME",4.3,2468063,92,"50,000,000+","Free",0,"Teen","Action","July 30, 2018","19.1.0","4.0.3 and up"
"1853","GAME",4.3,309176,70,"5,000,000+","Free",0,"Everyone 10+","Simulation","August 2, 2018","1.3.15","4.4 and up"
"1854","GAME",4.6,807338,93,"10,000,000+","Free",0,"Teen","Simulation","July 30, 2018","2.3.5","4.0.3 and up"
"1855","GAME",4.5,446434,52,"10,000,000+","Free",0,"Everyone","Card","August 1, 2018","4.6.2.46103","4.0.3 and up"
"1856","GAME",4.5,214819,91,"5,000,000+","Free",0,"Everyone","Puzzle","July 30, 2018","3.6.0","4.1 and up"
"1857","GAME",4.2,522466,37,"10,000,000+","Free",0,"Mature 17+","Role Playing","June 19, 2018","12.0.4.62276","4.0.3 and up"
"1858","GAME",4.7,584126,64,"10,000,000+","Free",0,"Everyone 10+","Role Playing","July 27, 2018","1.5.4","4.1 and up"
"1859","GAME",4.3,32551,35,"500,000+","Free",0,"Mature 17+","Role Playing","July 12, 2018","1.93","4.4 and up"
"1860","GAME",4,90218,97,"1,000,000+","Free",0,"Teen","Strategy","August 3, 2018","1.8.225278","6.0 and up"
"1861","GAME",4.4,212524,93,"5,000,000+","Free",0,"Everyone","Role Playing","July 24, 2018","3.0.0","4.0.3 and up"
"1862","GAME",4.3,2045554,28,"50,000,000+","Free",0,"Teen","Role Playing","July 30, 2018","4.0.1","4.0.3 and up"
"1863","GAME",4.6,745684,83,"5,000,000+","Free",0,"Teen","Role Playing","July 17, 2018","3.0.2","4.0.3 and up"
"1864","GAME",4.7,416540,99,"10,000,000+","Free",0,"Everyone 10+","Role Playing","May 30, 2018","1.14.0","2.3 and up"
"1865","GAME",4.4,16601,55,"500,000+","Free",0,"Teen","Role Playing","July 26, 2018","1.18.0","4.0 and up"
"1866","GAME",4.7,59017,82,"1,000,000+","Free",0,"Teen","Action","July 3, 2018","2.2.1","4.3 and up"
"1867","GAME",4.4,3057481,14,"50,000,000+","Free",0,"Teen","Strategy","July 26, 2018","1.76","2.3 and up"
"1868","GAME",4.3,224514,81,"5,000,000+","Free",0,"Teen","Strategy","July 18, 2018","1.1.8","4.0.3 and up"
"1870","GAME",4.4,22430188,74,"500,000,000+","Free",0,"Everyone","Casual","July 5, 2018","1.129.0.2","4.1 and up"
"1871","GAME",4.5,4449910,67,"100,000,000+","Free",0,"Everyone 10+","Adventure;Action & Adventure","July 31, 2018","2.347.225742","4.1 and up"
